Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,94029,1979,11,19.6,Y
IDCJAC0002,94029,1979,12,21.1,Y
IDCJAC0002,94029,1980,1,20,Y
IDCJAC0002,94029,1980,2,20.6,Y
IDCJAC0002,94029,1980,3,19.6,Y
IDCJAC0002,94029,1980,4,19,Y
IDCJAC0002,94029,1980,5,16.9,Y
IDCJAC0002,94029,1980,6,13.5,Y
IDCJAC0002,94029,1980,7,12.2,Y
IDCJAC0002,94029,1980,8,14.9,Y
IDCJAC0002,94029,1980,9,16.7,Y
IDCJAC0002,94029,1980,10,17.9,Y
IDCJAC0002,94029,1980,11,18.8,Y
IDCJAC0002,94029,1980,12,20.8,Y
IDCJAC0002,94029,1981,1,23,Y
IDCJAC0002,94029,1981,2,23.3,Y
IDCJAC0002,94029,1981,3,20,Y
IDCJAC0002,94029,1981,4,18.6,Y
IDCJAC0002,94029,1981,5,15,Y
IDCJAC0002,94029,1981,6,12.2,Y
IDCJAC0002,94029,1981,7,11.9,Y
IDCJAC0002,94029,1981,8,12.9,Y
IDCJAC0002,94029,1981,9,16.7,Y
IDCJAC0002,94029,1981,10,18.7,Y
IDCJAC0002,94029,1981,11,18.5,Y
IDCJAC0002,94029,1981,12,19.4,Y
IDCJAC0002,94029,1982,1,22.9,Y
IDCJAC0002,94029,1982,2,23.3,Y
IDCJAC0002,94029,1982,3,20.1,Y
IDCJAC0002,94029,1982,4,17.4,Y
IDCJAC0002,94029,1982,5,15,Y
IDCJAC0002,94029,1982,6,11.3,Y
IDCJAC0002,94029,1982,7,10.9,Y
IDCJAC0002,94029,1982,8,15.7,Y
IDCJAC0002,94029,1982,9,14.7,Y
IDCJAC0002,94029,1982,10,17.5,Y
IDCJAC0002,94029,1982,11,21.3,Y
IDCJAC0002,94029,1982,12,19.8,Y
IDCJAC0002,94029,1983,1,20.6,Y
IDCJAC0002,94029,1983,2,24.1,Y
IDCJAC0002,94029,1983,3,19.9,Y
IDCJAC0002,94029,1983,4,16.4,Y
IDCJAC0002,94029,1983,5,15.2,Y
IDCJAC0002,94029,1983,6,11.2,Y
IDCJAC0002,94029,1983,7,11.5,Y
IDCJAC0002,94029,1983,8,14.6,Y
IDCJAC0002,94029,1983,9,14.4,Y
IDCJAC0002,94029,1983,10,16.2,Y
IDCJAC0002,94029,1983,11,18.2,Y
IDCJAC0002,94029,1983,12,20.8,Y
IDCJAC0002,94029,1984,1,21.8,Y
IDCJAC0002,94029,1984,2,21.9,Y
IDCJAC0002,94029,1984,3,19.2,Y
IDCJAC0002,94029,1984,4,17.5,Y
IDCJAC0002,94029,1984,5,14.7,Y
IDCJAC0002,94029,1984,6,13.5,Y
IDCJAC0002,94029,1984,7,11.7,Y
IDCJAC0002,94029,1984,8,12.8,Y
IDCJAC0002,94029,1984,9,14.4,Y
IDCJAC0002,94029,1984,10,17.6,Y
IDCJAC0002,94029,1984,11,20,Y
IDCJAC0002,94029,1984,12,17.6,Y
IDCJAC0002,94029,1985,1,20.5,Y
IDCJAC0002,94029,1985,2,20.8,Y
IDCJAC0002,94029,1985,3,20.4,Y
IDCJAC0002,94029,1985,4,18.2,Y
IDCJAC0002,94029,1985,5,15.4,Y
IDCJAC0002,94029,1985,6,11.7,Y
IDCJAC0002,94029,1985,7,11.9,Y
IDCJAC0002,94029,1985,8,13.9,Y
IDCJAC0002,94029,1985,9,14.5,Y
IDCJAC0002,94029,1985,10,17.3,Y
IDCJAC0002,94029,1985,11,17.4,Y
IDCJAC0002,94029,1985,12,19.2,Y
IDCJAC0002,94029,1986,1,19.9,Y
IDCJAC0002,94029,1986,2,20.9,Y
IDCJAC0002,94029,1986,3,20.6,Y
IDCJAC0002,94029,1986,4,17.8,Y
IDCJAC0002,94029,1986,5,14.2,Y
IDCJAC0002,94029,1986,6,11.4,Y
IDCJAC0002,94029,1986,7,12.2,Y
IDCJAC0002,94029,1986,8,13.3,Y
IDCJAC0002,94029,1986,9,15,Y
IDCJAC0002,94029,1986,10,16.2,Y
IDCJAC0002,94029,1986,11,18.8,Y
IDCJAC0002,94029,1986,12,20.2,Y
IDCJAC0002,94029,1987,1,21.3,Y
IDCJAC0002,94029,1987,2,21.9,Y
IDCJAC0002,94029,1987,3,18.6,Y
IDCJAC0002,94029,1987,4,19.3,Y
IDCJAC0002,94029,1987,5,15.4,Y
IDCJAC0002,94029,1987,6,12.3,Y
IDCJAC0002,94029,1987,7,12,Y
IDCJAC0002,94029,1987,8,14.5,Y
IDCJAC0002,94029,1987,9,17,Y
IDCJAC0002,94029,1987,10,17.5,Y
IDCJAC0002,94029,1987,11,19.6,Y
IDCJAC0002,94029,1987,12,19.9,Y
IDCJAC0002,94029,1988,1,24.2,Y
IDCJAC0002,94029,1988,2,21.1,Y
IDCJAC0002,94029,1988,3,20.2,Y
IDCJAC0002,94029,1988,4,19,Y
IDCJAC0002,94029,1988,5,15.3,Y
IDCJAC0002,94029,1988,6,14,Y
IDCJAC0002,94029,1988,7,13.7,Y
IDCJAC0002,94029,1988,8,14,Y
IDCJAC0002,94029,1988,9,16.9,Y
IDCJAC0002,94029,1988,10,17.1,Y
IDCJAC0002,94029,1988,11,18.7,Y
IDCJAC0002,94029,1988,12,21.2,Y
IDCJAC0002,94029,1989,1,22.9,Y
IDCJAC0002,94029,1989,2,23.3,Y
IDCJAC0002,94029,1989,3,20.9,Y
IDCJAC0002,94029,1989,4,18.9,Y
IDCJAC0002,94029,1989,5,14.8,Y
IDCJAC0002,94029,1989,6,11.1,Y
IDCJAC0002,94029,1989,7,11.8,Y
IDCJAC0002,94029,1989,8,13.5,Y
IDCJAC0002,94029,1989,9,16.1,Y
IDCJAC0002,94029,1989,10,16.9,Y
IDCJAC0002,94029,1989,11,19.4,Y
IDCJAC0002,94029,1989,12,21.3,Y
IDCJAC0002,94029,1990,1,23.1,Y
IDCJAC0002,94029,1990,2,20.5,Y
IDCJAC0002,94029,1990,3,22.5,Y
IDCJAC0002,94029,1990,4,18.5,Y
IDCJAC0002,94029,1990,5,15.1,Y
IDCJAC0002,94029,1990,6,13,Y
IDCJAC0002,94029,1990,7,12.3,Y
IDCJAC0002,94029,1990,8,12.3,Y
IDCJAC0002,94029,1990,9,16.2,Y
IDCJAC0002,94029,1990,10,17,Y
IDCJAC0002,94029,1990,11,20.1,Y
IDCJAC0002,94029,1990,12,20.3,Y
IDCJAC0002,94029,1991,1,22.8,Y
IDCJAC0002,94029,1991,2,21.7,Y
IDCJAC0002,94029,1991,3,19.9,Y
IDCJAC0002,94029,1991,4,16.9,Y
IDCJAC0002,94029,1991,5,15.1,Y
IDCJAC0002,94029,1991,6,13.8,Y
IDCJAC0002,94029,1991,7,12.2,Y
IDCJAC0002,94029,1991,8,12.5,Y
IDCJAC0002,94029,1991,9,15.1,Y
IDCJAC0002,94029,1991,10,18.4,Y
IDCJAC0002,94029,1991,11,18.4,Y
IDCJAC0002,94029,1991,12,19.4,Y
IDCJAC0002,94029,1992,1,19.3,Y
IDCJAC0002,94029,1992,2,20.8,Y
IDCJAC0002,94029,1992,3,21.5,Y
IDCJAC0002,94029,1992,4,18.2,Y
IDCJAC0002,94029,1992,5,14.5,Y
IDCJAC0002,94029,1992,6,10.9,Y
IDCJAC0002,94029,1992,7,11.8,Y
IDCJAC0002,94029,1992,8,12.1,Y
IDCJAC0002,94029,1992,9,12.9,Y
IDCJAC0002,94029,1992,10,16.8,Y
IDCJAC0002,94029,1992,11,18.1,Y
IDCJAC0002,94029,1992,12,19.6,Y
IDCJAC0002,94029,1993,1,23.6,Y
IDCJAC0002,94029,1993,2,22.7,Y
IDCJAC0002,94029,1993,3,19.3,Y
IDCJAC0002,94029,1993,4,19.6,Y
IDCJAC0002,94029,1993,5,16,Y
IDCJAC0002,94029,1993,6,12.7,Y
IDCJAC0002,94029,1993,7,13.7,Y
IDCJAC0002,94029,1993,8,15,Y
IDCJAC0002,94029,1993,9,15.9,Y
IDCJAC0002,94029,1993,10,18,Y
IDCJAC0002,94029,1993,11,18.2,Y
IDCJAC0002,94029,1993,12,20,Y
IDCJAC0002,94029,1994,1,21.2,Y
IDCJAC0002,94029,1994,2,22.2,Y
IDCJAC0002,94029,1994,3,20.2,Y
IDCJAC0002,94029,1994,4,18.7,Y
IDCJAC0002,94029,1994,5,14.7,Y
IDCJAC0002,94029,1994,6,11.5,Y
IDCJAC0002,94029,1994,7,12.9,Y
IDCJAC0002,94029,1994,8,13,Y
IDCJAC0002,94029,1994,9,14.2,Y
IDCJAC0002,94029,1994,10,17.3,Y
IDCJAC0002,94029,1994,11,18.7,Y
IDCJAC0002,94029,1994,12,24,Y
IDCJAC0002,94029,1995,1,21.1,Y
IDCJAC0002,94029,1995,2,22.8,Y
IDCJAC0002,94029,1995,3,19.9,Y
IDCJAC0002,94029,1995,4,16.2,Y
IDCJAC0002,94029,1995,5,14.7,Y
IDCJAC0002,94029,1995,6,11.5,Y
IDCJAC0002,94029,1995,7,11,Y
IDCJAC0002,94029,1995,8,13.9,Y
IDCJAC0002,94029,1995,9,14.3,Y
IDCJAC0002,94029,1995,10,16.3,Y
IDCJAC0002,94029,1995,11,17.6,Y
IDCJAC0002,94029,1995,12,17.8,Y
IDCJAC0002,94029,1996,1,20.7,Y
IDCJAC0002,94029,1996,2,19.1,Y
IDCJAC0002,94029,1996,3,20,Y
IDCJAC0002,94029,1996,4,15.1,Y
IDCJAC0002,94029,1996,5,15.3,Y
IDCJAC0002,94029,1996,6,11.9,Y
IDCJAC0002,94029,1996,7,11.9,Y
IDCJAC0002,94029,1996,8,13.4,Y
IDCJAC0002,94029,1996,9,14.3,Y
IDCJAC0002,94029,1996,10,17.7,Y
IDCJAC0002,94029,1996,11,17.9,Y
IDCJAC0002,94029,1996,12,20,Y
IDCJAC0002,94029,1997,1,22.3,Y
IDCJAC0002,94029,1997,2,21.9,Y
IDCJAC0002,94029,1997,3,19.2,Y
IDCJAC0002,94029,1997,4,17.5,Y
IDCJAC0002,94029,1997,5,14.4,Y
IDCJAC0002,94029,1997,6,12.4,Y
IDCJAC0002,94029,1997,7,12.2,Y
IDCJAC0002,94029,1997,8,13.4,Y
IDCJAC0002,94029,1997,9,13.9,Y
IDCJAC0002,94029,1997,10,18.3,Y
IDCJAC0002,94029,1997,11,19.9,Y
IDCJAC0002,94029,1997,12,19.7,Y
IDCJAC0002,94029,1998,1,22.4,Y
IDCJAC0002,94029,1998,2,22.1,Y
IDCJAC0002,94029,1998,3,20.1,Y
IDCJAC0002,94029,1998,4,17,Y
IDCJAC0002,94029,1998,5,14.8,Y
IDCJAC0002,94029,1998,6,11.8,Y
IDCJAC0002,94029,1998,7,12.4,Y
IDCJAC0002,94029,1998,8,13.3,Y
IDCJAC0002,94029,1998,9,16.5,Y
IDCJAC0002,94029,1998,10,15.9,Y
IDCJAC0002,94029,1998,11,17.5,Y
IDCJAC0002,94029,1998,12,21.3,Y
IDCJAC0002,94029,1999,1,21.5,Y
IDCJAC0002,94029,1999,2,22.7,Y
IDCJAC0002,94029,1999,3,20.2,Y
IDCJAC0002,94029,1999,4,16.4,Y
IDCJAC0002,94029,1999,5,16.8,Y
IDCJAC0002,94029,1999,6,13,Y
IDCJAC0002,94029,1999,7,12.6,Y
IDCJAC0002,94029,1999,8,14.5,Y
IDCJAC0002,94029,1999,9,16.8,Y
IDCJAC0002,94029,1999,10,18.1,Y
IDCJAC0002,94029,1999,11,17.9,Y
IDCJAC0002,94029,1999,12,20.8,Y
IDCJAC0002,94029,2000,1,21.2,Y
IDCJAC0002,94029,2000,2,23.4,Y
IDCJAC0002,94029,2000,3,21.3,Y
IDCJAC0002,94029,2000,4,19,Y
IDCJAC0002,94029,2000,5,15.6,Y
IDCJAC0002,94029,2000,6,13.6,Y
IDCJAC0002,94029,2000,7,12.8,Y
IDCJAC0002,94029,2000,8,13.2,Y
IDCJAC0002,94029,2000,9,15.9,Y
IDCJAC0002,94029,2000,10,16.9,Y
IDCJAC0002,94029,2000,11,19.9,Y
IDCJAC0002,94029,2000,12,21.4,Y
IDCJAC0002,94029,2001,1,23.3,Y
IDCJAC0002,94029,2001,2,25,Y
IDCJAC0002,94029,2001,3,21,Y
IDCJAC0002,94029,2001,4,18.1,Y
IDCJAC0002,94029,2001,5,13.7,Y
IDCJAC0002,94029,2001,6,12.9,Y
IDCJAC0002,94029,2001,7,12.5,Y
IDCJAC0002,94029,2001,8,13.2,Y
IDCJAC0002,94029,2001,9,17.1,Y
IDCJAC0002,94029,2001,10,16.9,Y
IDCJAC0002,94029,2001,11,16.9,Y
IDCJAC0002,94029,2001,12,17.8,Y
IDCJAC0002,94029,2002,1,20.3,Y
IDCJAC0002,94029,2002,2,21.4,Y
IDCJAC0002,94029,2002,3,21.5,Y
IDCJAC0002,94029,2002,4,18.5,Y
IDCJAC0002,94029,2002,5,15.8,Y
IDCJAC0002,94029,2002,6,13.4,Y
IDCJAC0002,94029,2002,7,13.7,Y
IDCJAC0002,94029,2002,8,14.1,Y
IDCJAC0002,94029,2002,9,15.4,Y
IDCJAC0002,94029,2002,10,16.1,Y
IDCJAC0002,94029,2002,11,20,Y
IDCJAC0002,94029,2002,12,21.1,Y
IDCJAC0002,94029,2003,1,25,Y
IDCJAC0002,94029,2003,2,22.5,Y
IDCJAC0002,94029,2003,3,18.9,Y
IDCJAC0002,94029,2003,4,16.6,Y
IDCJAC0002,94029,2003,5,15.4,Y
IDCJAC0002,94029,2003,6,13.4,Y
IDCJAC0002,94029,2003,7,12.3,Y
IDCJAC0002,94029,2003,8,13.6,Y
IDCJAC0002,94029,2003,9,13.9,Y
IDCJAC0002,94029,2003,10,15.4,Y
IDCJAC0002,94029,2003,11,19.5,Y
IDCJAC0002,94029,2003,12,22,Y
IDCJAC0002,94029,2004,1,21.1,Y
IDCJAC0002,94029,2004,2,21.5,Y
IDCJAC0002,94029,2004,3,20,Y
IDCJAC0002,94029,2004,4,16.7,Y
IDCJAC0002,94029,2004,5,13.6,Y
IDCJAC0002,94029,2004,6,12.4,Y
IDCJAC0002,94029,2004,7,11.6,Y
IDCJAC0002,94029,2004,8,12.7,Y
IDCJAC0002,94029,2004,9,15.3,Y
IDCJAC0002,94029,2004,10,17.6,Y
IDCJAC0002,94029,2004,11,19.2,Y
IDCJAC0002,94029,2004,12,20.2,Y
IDCJAC0002,94029,2005,1,22.1,Y
IDCJAC0002,94029,2005,2,21.1,Y
IDCJAC0002,94029,2005,3,18.5,Y
IDCJAC0002,94029,2005,4,19,Y
IDCJAC0002,94029,2005,5,15.2,Y
IDCJAC0002,94029,2005,6,12.8,Y
IDCJAC0002,94029,2005,7,13.3,Y
IDCJAC0002,94029,2005,8,14.5,Y
IDCJAC0002,94029,2005,9,15.5,Y
IDCJAC0002,94029,2005,10,17.4,Y
IDCJAC0002,94029,2005,11,19.6,Y
IDCJAC0002,94029,2005,12,22,Y
IDCJAC0002,94029,2006,1,22,Y
IDCJAC0002,94029,2006,2,22.1,Y
IDCJAC0002,94029,2006,3,20.4,Y
IDCJAC0002,94029,2006,4,15,Y
IDCJAC0002,94029,2006,5,13.6,Y
IDCJAC0002,94029,2006,6,11.9,Y
IDCJAC0002,94029,2006,7,11.8,Y
IDCJAC0002,94029,2006,8,14.7,Y
IDCJAC0002,94029,2006,9,16,Y
IDCJAC0002,94029,2006,10,18,Y
IDCJAC0002,94029,2006,11,17.4,Y
IDCJAC0002,94029,2006,12,20.9,Y
IDCJAC0002,94029,2007,1,22.9,Y
IDCJAC0002,94029,2007,2,22.8,Y
IDCJAC0002,94029,2007,3,20.5,Y
IDCJAC0002,94029,2007,4,17.5,Y
IDCJAC0002,94029,2007,5,17.3,Y
IDCJAC0002,94029,2007,6,10.8,Y
IDCJAC0002,94029,2007,7,11.7,Y
IDCJAC0002,94029,2007,8,13.7,Y
IDCJAC0002,94029,2007,9,15.8,Y
IDCJAC0002,94029,2007,10,17.4,Y
IDCJAC0002,94029,2007,11,20.6,Y
IDCJAC0002,94029,2007,12,22.7,Y
IDCJAC0002,94029,2008,1,24.1,Y
IDCJAC0002,94029,2008,2,21.1,Y
IDCJAC0002,94029,2008,3,21.9,Y
IDCJAC0002,94029,2008,4,18,Y
IDCJAC0002,94029,2008,5,16.2,Y
IDCJAC0002,94029,2008,6,13.9,Y
IDCJAC0002,94029,2008,7,11.7,Y
IDCJAC0002,94029,2008,8,13.7,Y
IDCJAC0002,94029,2008,9,16.5,Y
IDCJAC0002,94029,2008,10,19,Y
IDCJAC0002,94029,2008,11,18.2,Y
IDCJAC0002,94029,2008,12,20.2,Y
IDCJAC0002,94029,2009,1,23.7,Y
IDCJAC0002,94029,2009,2,21.2,Y
IDCJAC0002,94029,2009,3,20,Y
IDCJAC0002,94029,2009,4,17.6,Y
IDCJAC0002,94029,2009,5,15.5,Y
IDCJAC0002,94029,2009,6,12.4,Y
IDCJAC0002,94029,2009,7,12.5,Y
IDCJAC0002,94029,2009,8,14.1,Y
IDCJAC0002,94029,2009,9,16.1,Y
IDCJAC0002,94029,2009,10,16.3,Y
IDCJAC0002,94029,2009,11,19.9,Y
IDCJAC0002,94029,2009,12,21.9,Y
IDCJAC0002,94029,2010,1,24.1,Y
IDCJAC0002,94029,2010,2,23.1,Y
IDCJAC0002,94029,2010,3,22.7,Y
IDCJAC0002,94029,2010,4,19.3,Y
IDCJAC0002,94029,2010,5,15.6,Y
IDCJAC0002,94029,2010,6,13.4,Y
IDCJAC0002,94029,2010,7,13.9,Y
IDCJAC0002,94029,2010,8,13.8,Y
IDCJAC0002,94029,2010,9,14.8,Y
IDCJAC0002,94029,2010,10,18.5,Y
IDCJAC0002,94029,2010,11,19,Y
IDCJAC0002,94029,2010,12,20.3,Y
IDCJAC0002,94029,2011,1,22.5,Y
IDCJAC0002,94029,2011,2,20.7,Y
IDCJAC0002,94029,2011,3,20,Y
IDCJAC0002,94029,2011,4,18.1,Y
IDCJAC0002,94029,2011,5,14.9,Y
IDCJAC0002,94029,2011,6,13.2,Y
IDCJAC0002,94029,2011,7,12,Y
IDCJAC0002,94029,2011,8,14.7,Y
IDCJAC0002,94029,2011,9,16.3,Y
IDCJAC0002,94029,2011,10,17.1,Y
IDCJAC0002,94029,2011,11,20.7,Y
IDCJAC0002,94029,2011,12,20.3,Y
IDCJAC0002,94029,2012,1,23.7,Y
IDCJAC0002,94029,2012,2,22.5,Y
IDCJAC0002,94029,2012,3,20.7,Y
IDCJAC0002,94029,2012,4,19.6,Y
IDCJAC0002,94029,2012,5,15.4,Y
IDCJAC0002,94029,2012,6,12.5,Y
IDCJAC0002,94029,2012,7,12.9,Y
IDCJAC0002,94029,2012,8,13.8,Y
IDCJAC0002,94029,2012,9,15.9,Y
IDCJAC0002,94029,2012,10,17.5,Y
IDCJAC0002,94029,2012,11,20.4,Y
IDCJAC0002,94029,2012,12,22.5,Y
IDCJAC0002,94029,2013,1,23.9,Y
IDCJAC0002,94029,2013,2,23.5,Y
IDCJAC0002,94029,2013,3,22.9,Y
IDCJAC0002,94029,2013,4,17.9,Y
IDCJAC0002,94029,2013,5,16,Y
IDCJAC0002,94029,2013,6,13,Y
IDCJAC0002,94029,2013,7,13.7,Y
IDCJAC0002,94029,2013,8,14.2,Y
IDCJAC0002,94029,2013,9,16.7,Y
IDCJAC0002,94029,2013,10,17.7,Y
IDCJAC0002,94029,2013,11,16.9,Y
IDCJAC0002,94029,2013,12,21.2,Y
IDCJAC0002,94029,2014,1,23.5,Y
IDCJAC0002,94029,2014,2,23.1,Y
IDCJAC0002,94029,2014,3,22,Y
IDCJAC0002,94029,2014,4,18.3,Y
IDCJAC0002,94029,2014,5,15.6,Y
IDCJAC0002,94029,2014,6,13.3,Y
IDCJAC0002,94029,2014,7,13.4,Y
IDCJAC0002,94029,2014,8,14.6,Y
IDCJAC0002,94029,2014,9,17.9,Y
IDCJAC0002,94029,2014,10,18.1,Y
IDCJAC0002,94029,2014,11,19.4,Y
IDCJAC0002,94029,2014,12,20.3,Y
IDCJAC0002,94029,2015,1,21.5,Y
IDCJAC0002,94029,2015,2,22.5,Y
IDCJAC0002,94029,2015,3,20.3,Y
IDCJAC0002,94029,2015,4,16.7,Y
IDCJAC0002,94029,2015,5,14.6,Y
IDCJAC0002,94029,2015,6,12.9,Y
IDCJAC0002,94029,2015,7,12.1,Y
IDCJAC0002,94029,2015,8,12.4,Y
IDCJAC0002,94029,2015,9,16.2,Y
IDCJAC0002,94029,2015,10,19.7,Y
IDCJAC0002,94029,2015,11,20.5,Y
IDCJAC0002,94029,2015,12,22.5,Y
IDCJAC0002,94029,2016,1,22.5,Y
IDCJAC0002,94029,2016,2,23.8,Y
IDCJAC0002,94029,2016,3,21.6,Y
IDCJAC0002,94029,2016,4,20.4,Y
IDCJAC0002,94029,2016,5,15.6,Y
IDCJAC0002,94029,2016,6,13.5,Y
IDCJAC0002,94029,2016,7,13.2,Y
IDCJAC0002,94029,2016,8,14.3,Y
IDCJAC0002,94029,2016,9,16.2,Y
IDCJAC0002,94029,2016,10,17.2,Y
IDCJAC0002,94029,2016,11,18.6,Y
IDCJAC0002,94029,2016,12,22,Y
IDCJAC0002,94029,2017,1,23,Y
IDCJAC0002,94029,2017,2,22.9,Y
IDCJAC0002,94029,2017,3,22.4,Y
IDCJAC0002,94029,2017,4,19.2,Y
IDCJAC0002,94029,2017,5,14.7,Y
IDCJAC0002,94029,2017,6,13.9,Y
IDCJAC0002,94029,2017,7,12.2,Y
IDCJAC0002,94029,2017,8,13.3,Y
IDCJAC0002,94029,2017,9,15.1,Y
IDCJAC0002,94029,2017,10,20,Y
IDCJAC0002,94029,2017,11,22.4,Y
IDCJAC0002,94029,2017,12,22.5,Y
IDCJAC0002,94029,2018,1,24.4,Y
IDCJAC0002,94029,2018,2,21.7,Y
IDCJAC0002,94029,2018,3,21.4,Y
IDCJAC0002,94029,2018,4,18.8,Y
IDCJAC0002,94029,2018,5,15.8,Y
IDCJAC0002,94029,2018,6,12.8,Y
IDCJAC0002,94029,2018,7,13.4,Y
IDCJAC0002,94029,2018,8,13.9,Y
IDCJAC0002,94029,2018,9,16.3,Y
IDCJAC0002,94029,2018,10,18.3,Y
IDCJAC0002,94029,2018,11,19.5,Y
IDCJAC0002,94029,2018,12,22.3,Y
IDCJAC0002,94029,2019,1,25.9,Y
IDCJAC0002,94029,2019,2,22.9,Y
IDCJAC0002,94029,2019,3,21.5,Y
IDCJAC0002,94029,2019,4,19.6,Y
IDCJAC0002,94029,2019,5,15.8,Y
IDCJAC0002,94029,2019,6,13.6,Y
IDCJAC0002,94029,2019,7,13.5,Y
IDCJAC0002,94029,2019,8,13.7,Y
IDCJAC0002,94029,2019,9,16.7,Y
IDCJAC0002,94029,2019,10,18.8,Y
IDCJAC0002,94029,2019,11,20.2,Y
IDCJAC0002,94029,2019,12,21.8,Y
IDCJAC0002,94029,2020,1,24.3,Y
IDCJAC0002,94029,2020,2,20.8,Y
IDCJAC0002,94029,2020,3,20,Y
IDCJAC0002,94029,2020,4,17.3,Y
IDCJAC0002,94029,2020,5,15.5,Y
IDCJAC0002,94029,2020,6,12.8,Y
IDCJAC0002,94029,2020,7,12.5,Y
IDCJAC0002,94029,2020,8,13.6,Y
IDCJAC0002,94029,2020,9,16.8,Y
IDCJAC0002,94029,2020,10,16,Y
IDCJAC0002,94029,2020,11,22.3,Y
IDCJAC0002,94029,2020,12,20.7,Y
IDCJAC0002,94029,2021,1,22.5,Y
IDCJAC0002,94029,2021,2,22.5,Y
IDCJAC0002,94029,2021,3,21.2,Y
IDCJAC0002,94029,2021,4,18.5,Y
IDCJAC0002,94029,2021,5,15.7,Y
IDCJAC0002,94029,2021,6,13.4,Y
IDCJAC0002,94029,2021,7,13,Y
IDCJAC0002,94029,2021,8,14.4,Y
IDCJAC0002,94029,2021,9,15.8,Y
IDCJAC0002,94029,2021,10,16.5,Y
IDCJAC0002,94029,2021,11,18.3,Y
IDCJAC0002,94029,2021,12,21.1,Y
IDCJAC0002,94029,2022,1,22.1,Y
IDCJAC0002,94029,2022,2,22.5,Y
IDCJAC0002,94029,2022,3,21.5,Y
IDCJAC0002,94029,2022,4,19,Y
IDCJAC0002,94029,2022,5,15.1,Y
IDCJAC0002,94029,2022,6,12.5,Y
IDCJAC0002,94029,2022,7,12.8,Y
IDCJAC0002,94029,2022,8,14.6,Y
IDCJAC0002,94029,2022,9,15.3,Y
IDCJAC0002,94029,2022,10,16.9,Y
IDCJAC0002,94029,2022,11,18.5,Y
IDCJAC0002,94029,2022,12,19.8,Y
IDCJAC0002,94029,2023,1,23.5,Y
IDCJAC0002,94029,2023,2,23.2,Y
IDCJAC0002,94029,2023,3,20.7,Y
IDCJAC0002,94029,2023,4,19,Y
IDCJAC0002,94029,2023,5,15.5,Y
IDCJAC0002,94029,2023,6,13.6,Y
IDCJAC0002,94029,2023,7,14.7,Y
IDCJAC0002,94029,2023,8,15.2,Y
IDCJAC0002,94029,2023,9,17.5,Y
IDCJAC0002,94029,2023,10,18,Y
IDCJAC0002,94029,2023,11,19,Y
IDCJAC0002,94029,2023,12,21.3,Y
IDCJAC0002,94029,2024,1,23.1,Y
IDCJAC0002,94029,2024,2,24.3,Y
IDCJAC0002,94029,2024,3,21.7,Y
IDCJAC0002,94029,2024,4,18.9,Y
IDCJAC0002,94029,2024,5,15.3,Y
IDCJAC0002,94029,2024,6,12.6,Y
IDCJAC0002,94029,2024,7,12.9,Y
IDCJAC0002,94029,2024,8,15.5,Y
IDCJAC0002,94029,2024,9,15.6,Y
IDCJAC0002,94029,2024,10,18.3,Y
IDCJAC0002,94029,2024,11,20.2,Y
IDCJAC0002,94029,2024,12,22.2,Y
IDCJAC0002,94029,2025,1,23.1,Y
IDCJAC0002,94029,2025,2,23.5,Y
IDCJAC0002,94029,2025,3,22.8,Y
IDCJAC0002,94029,2025,4,18.8,Y
IDCJAC0002,94029,2025,5,16.8,Y
IDCJAC0002,94029,2025,6,13.5,Y
IDCJAC0002,94029,2025,7,13.2,Y
IDCJAC0002,94029,2025,8,15,Y
IDCJAC0002,94029,2025,9,15.8,Y
