Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,14015,2024,1,31,31.7,1,N
IDCJAC0010,14015,2024,2,3,31.7,1,N
IDCJAC0010,14015,2024,3,18,31.7,1,N
IDCJAC0010,14015,2024,4,5,31.7,1,N
IDCJAC0010,14015,2024,4,12,31.7,1,N
IDCJAC0010,14015,2024,6,24,31.7,1,N
IDCJAC0010,14015,2024,7,3,31.7,1,N
IDCJAC0010,14015,2024,8,4,31.7,1,N
IDCJAC0010,14015,2024,8,31,31.7,1,N
IDCJAC0010,14015,2024,1,13,31.6,1,N
IDCJAC0010,14015,2024,1,17,31.6,1,N
IDCJAC0010,14015,2024,3,21,31.6,1,N
IDCJAC0010,14015,2024,7,12,31.6,1,N
IDCJAC0010,14015,2024,8,16,31.6,1,N
IDCJAC0010,14015,2024,11,1,31.6,1,N
IDCJAC0010,14015,2024,6,3,31.5,1,N
IDCJAC0010,14015,2024,6,4,31.5,1,N
IDCJAC0010,14015,2024,6,11,31.5,1,N
IDCJAC0010,14015,2024,1,20,31.4,1,N
IDCJAC0010,14015,2024,3,22,31.4,1,N
IDCJAC0010,14015,2024,7,6,31.4,1,N
IDCJAC0010,14015,2024,12,19,31.4,1,N
IDCJAC0010,14015,2024,3,11,31.3,1,N
IDCJAC0010,14015,2024,5,20,31.3,1,Y
IDCJAC0010,14015,2024,6,23,31.3,1,N
IDCJAC0010,14015,2024,6,26,31.3,1,N
IDCJAC0010,14015,2024,7,24,31.3,1,N
IDCJAC0010,14015,2024,11,28,31.3,1,N
IDCJAC0010,14015,2024,12,25,31.3,1,N
IDCJAC0010,14015,2024,1,26,31.1,1,N
IDCJAC0010,14015,2024,6,22,31.1,1,N
IDCJAC0010,14015,2024,12,14,31.1,1,N
IDCJAC0010,14015,2024,2,11,31,1,N
IDCJAC0010,14015,2024,6,25,31,1,N
IDCJAC0010,14015,2024,7,21,31,1,N
IDCJAC0010,14015,2024,3,12,30.9,1,N
IDCJAC0010,14015,2024,3,13,30.9,1,N
IDCJAC0010,14015,2024,3,16,30.9,1,N
IDCJAC0010,14015,2024,6,10,30.9,1,N
IDCJAC0010,14015,2024,1,14,30.8,1,N
IDCJAC0010,14015,2024,1,19,30.8,1,N
IDCJAC0010,14015,2024,7,23,30.8,1,N
IDCJAC0010,14015,2024,1,18,30.7,1,N
IDCJAC0010,14015,2024,7,22,30.7,1,N
IDCJAC0010,14015,2024,1,10,30.6,1,N
IDCJAC0010,14015,2024,1,12,30.6,1,N
IDCJAC0010,14015,2024,3,7,30.6,1,N
IDCJAC0010,14015,2024,2,14,30.5,1,N
IDCJAC0010,14015,2024,3,15,30.5,1,N
IDCJAC0010,14015,2024,5,21,30.5,1,Y
IDCJAC0010,14015,2024,8,15,30.5,1,N
IDCJAC0010,14015,2024,1,15,30.4,1,N
IDCJAC0010,14015,2024,1,27,30.4,1,N
IDCJAC0010,14015,2024,7,15,30.4,1,N
IDCJAC0010,14015,2024,8,14,30.4,1,N
IDCJAC0010,14015,2024,1,16,30.3,1,N
IDCJAC0010,14015,2024,7,5,30.3,1,N
IDCJAC0010,14015,2024,7,27,30.2,1,N
IDCJAC0010,14015,2024,12,7,30.2,1,N
IDCJAC0010,14015,2024,2,26,30.1,1,N
IDCJAC0010,14015,2024,3,6,30.1,1,N
IDCJAC0010,14015,2024,7,16,30.1,1,N
IDCJAC0010,14015,2024,1,9,29.9,1,N
IDCJAC0010,14015,2024,7,14,29.9,1,N
IDCJAC0010,14015,2024,7,20,29.8,1,N
IDCJAC0010,14015,2024,7,4,29.7,1,N
IDCJAC0010,14015,2024,3,14,29.6,1,N
IDCJAC0010,14015,2024,6,6,29.5,1,N
IDCJAC0010,14015,2024,6,9,29.3,1,N
IDCJAC0010,14015,2024,10,31,29.1,1,N
IDCJAC0010,14015,2024,1,11,28.9,1,N
IDCJAC0010,14015,2024,1,30,28.9,1,N
IDCJAC0010,14015,2024,2,13,28.8,1,N
IDCJAC0010,14015,2024,1,24,28.7,1,N
IDCJAC0010,14015,2024,7,17,28.7,1,N
IDCJAC0010,14015,2024,1,28,28.4,1,N
IDCJAC0010,14015,2024,1,25,28.2,1,N
IDCJAC0010,14015,2024,2,12,28.1,1,N
IDCJAC0010,14015,2024,6,7,28.1,1,N
IDCJAC0010,14015,2024,6,8,28,1,N
IDCJAC0010,14015,2024,7,19,27.1,1,N
IDCJAC0010,14015,2024,7,18,26.9,1,N
IDCJAC0010,14015,2024,9,17,26.8,1,N
