Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,70351,2024,12,31,14.9,1,Y
IDCJAC0011,70351,2024,2,27,15,1,N
IDCJAC0011,70351,2024,2,22,15.1,1,N
IDCJAC0011,70351,2024,11,21,15.1,1,N
IDCJAC0011,70351,2024,11,29,15.1,1,N
IDCJAC0011,70351,2024,2,16,15.2,1,N
IDCJAC0011,70351,2024,2,17,15.2,1,N
IDCJAC0011,70351,2024,2,20,15.3,1,N
IDCJAC0011,70351,2024,1,13,15.4,1,Y
IDCJAC0011,70351,2024,3,9,15.7,1,N
IDCJAC0011,70351,2024,11,26,15.7,1,N
IDCJAC0011,70351,2024,11,7,15.9,1,N
IDCJAC0011,70351,2024,2,1,16,1,N
IDCJAC0011,70351,2024,2,18,16.1,1,N
IDCJAC0011,70351,2024,3,1,16.2,1,N
IDCJAC0011,70351,2024,3,2,16.2,1,N
IDCJAC0011,70351,2024,11,27,16.2,1,N
IDCJAC0011,70351,2024,1,9,16.3,1,Y
IDCJAC0011,70351,2024,3,14,16.3,1,N
IDCJAC0011,70351,2024,12,14,16.4,1,Y
IDCJAC0011,70351,2024,12,3,16.5,1,Y
IDCJAC0011,70351,2024,12,4,16.6,1,Y
IDCJAC0011,70351,2024,1,10,16.7,1,Y
IDCJAC0011,70351,2024,1,2,16.9,1,Y
IDCJAC0011,70351,2024,1,4,16.9,1,Y
IDCJAC0011,70351,2024,2,29,17.1,1,N
IDCJAC0011,70351,2024,3,8,17.1,1,N
IDCJAC0011,70351,2024,1,3,17.2,1,Y
IDCJAC0011,70351,2024,1,11,17.2,1,Y
IDCJAC0011,70351,2024,1,25,17.2,1,Y
IDCJAC0011,70351,2024,2,28,17.2,1,N
IDCJAC0011,70351,2024,11,30,17.3,1,N
IDCJAC0011,70351,2024,1,18,17.4,1,Y
IDCJAC0011,70351,2024,2,14,17.5,1,N
IDCJAC0011,70351,2024,12,1,17.6,1,Y
IDCJAC0011,70351,2024,12,17,17.7,1,Y
IDCJAC0011,70351,2024,1,12,17.9,1,Y
IDCJAC0011,70351,2024,1,31,18.2,1,Y
IDCJAC0011,70351,2024,2,6,18.2,1,N
IDCJAC0011,70351,2024,1,8,18.3,1,Y
IDCJAC0011,70351,2024,11,28,18.3,1,N
IDCJAC0011,70351,2024,12,6,18.3,1,Y
IDCJAC0011,70351,2024,3,20,18.7,1,N
IDCJAC0011,70351,2024,12,27,18.9,1,Y
IDCJAC0011,70351,2024,12,8,19.3,1,Y
IDCJAC0011,70351,2024,2,5,19.4,1,N
IDCJAC0011,70351,2024,12,7,19.6,1,Y
IDCJAC0011,70351,2024,1,26,20.8,1,Y
